Iterations,Accuracy (%),Agg,NonIID,Group
1189881,14.473157051282051,GM,True,global
1199880,14.443108974358974,GM,True,global
1209879,14.503205128205128,GM,True,global
1219878,14.513221153846153,GM,True,global
1229877,14.523237179487179,GM,True,global
1239876,14.583333333333334,GM,True,global
1249875,14.523237179487179,GM,True,global
1259874,14.603365384615385,GM,True,global
1269873,14.583333333333334,GM,True,global
1279872,14.563301282051283,GM,True,global
1289871,14.583333333333334,GM,True,global
1299870,14.583333333333334,GM,True,global
1309869,14.513221153846153,GM,True,global
1319868,14.563301282051283,GM,True,global
1329867,14.61338141025641,GM,True,global
1339866,14.653445512820513,GM,True,global
1349865,14.663461538461538,GM,True,global
1359864,14.663461538461538,GM,True,global
1369863,14.673477564102564,GM,True,global
1379862,14.70352564102564,GM,True,global
1389861,14.723557692307692,GM,True,global
1399860,14.643429487179487,GM,True,global
1409859,14.633413461538462,GM,True,global
1419858,14.68349358974359,GM,True,global
1429857,14.663461538461538,GM,True,global
1439856,14.70352564102564,GM,True,global
1449855,14.713541666666666,GM,True,global
1459854,14.723557692307692,GM,True,global
1469853,14.713541666666666,GM,True,global
1479852,14.68349358974359,GM,True,global
1489851,14.713541666666666,GM,True,global
0,10.006009615384615,GM,True,clique 1
9999,16.70673076923077,GM,True,clique 1
19998,19.170673076923077,GM,True,clique 1
29997,21.133814102564102,GM,True,clique 1
39996,25.11017628205128,GM,True,clique 1
49995,27.52403846153846,GM,True,clique 1
59994,29.84775641025641,GM,True,clique 1
69993,30.78926282051282,GM,True,clique 1
79992,31.13982371794872,GM,True,clique 1
89991,32.76241987179487,GM,True,clique 1
99990,33.854166666666664,GM,True,clique 1
109989,34.084535256410255,GM,True,clique 1
119988,33.75400641025641,GM,True,clique 1
129987,35.74719551282051,GM,True,clique 1
139986,35.95753205128205,GM,True,clique 1
149985,36.047676282051285,GM,True,clique 1
159984,36.217948717948715,GM,True,clique 1
169983,36.999198717948715,GM,True,clique 1
179982,36.85897435897436,GM,True,clique 1
189981,37.80048076923077,GM,True,clique 1
199980,36.608573717948715,GM,True,clique 1
209979,38.10096153846154,GM,True,clique 1
219978,37.64022435897436,GM,True,clique 1
229977,38.34134615384615,GM,True,clique 1
239976,38.53165064102564,GM,True,clique 1
249975,37.82051282051282,GM,True,clique 1
259974,37.92067307692308,GM,True,clique 1
269973,39.583333333333336,GM,True,clique 1
279972,39.51322115384615,GM,True,clique 1
289971,38.68189102564103,GM,True,clique 1
299970,39.142628205128204,GM,True,clique 1
309969,39.59334935897436,GM,True,clique 1
319968,39.4931891025641,GM,True,clique 1
329967,38.020833333333336,GM,True,clique 1
339966,38.561698717948715,GM,True,clique 1
349965,37.990785256410255,GM,True,clique 1
359964,39.15264423076923,GM,True,clique 1
369963,39.60336538461539,GM,True,clique 1
379962,39.99399038461539,GM,True,clique 1
389961,40.76522435897436,GM,True,clique 1
399960,40.364583333333336,GM,True,clique 1
409959,40.38461538461539,GM,True,clique 1
419958,39.65344551282051,GM,True,clique 1
429957,39.75360576923077,GM,True,clique 1
439956,39.50320512820513,GM,True,clique 1
449955,41.00560897435897,GM,True,clique 1
459954,40.57491987179487,GM,True,clique 1
469953,40.71514423076923,GM,True,clique 1
479952,40.99559294871795,GM,True,clique 1
489951,40.915464743589745,GM,True,clique 1
499950,40.69511217948718,GM,True,clique 1
509949,40.104166666666664,GM,True,clique 1
519948,40.55488782051282,GM,True,clique 1
529947,40.915464743589745,GM,True,clique 1
539946,40.81530448717949,GM,True,clique 1
549945,41.296073717948715,GM,True,clique 1
559944,41.52644230769231,GM,True,clique 1
569943,41.41626602564103,GM,True,clique 1
579942,41.095753205128204,GM,True,clique 1
589941,40.60496794871795,GM,True,clique 1
599940,41.31610576923077,GM,True,clique 1
609939,41.00560897435897,GM,True,clique 1
619938,41.55649038461539,GM,True,clique 1
629937,41.64663461538461,GM,True,clique 1
639936,41.26602564102564,GM,True,clique 1
649935,41.76682692307692,GM,True,clique 1
659934,41.97716346153846,GM,True,clique 1
669933,42.1474358974359,GM,True,clique 1
679932,41.93709935897436,GM,True,clique 1
689931,41.94711538461539,GM,True,clique 1
699930,41.58653846153846,GM,True,clique 1
709929,40.80528846153846,GM,True,clique 1
719928,41.70673076923077,GM,True,clique 1
729927,41.55649038461539,GM,True,clique 1
739926,41.02564102564103,GM,True,clique 1
749925,42.06730769230769,GM,True,clique 1
759924,41.96714743589744,GM,True,clique 1
769923,41.78685897435897,GM,True,clique 1
779922,42.13741987179487,GM,True,clique 1
789921,41.4463141025641,GM,True,clique 1
799920,42.708333333333336,GM,True,clique 1
809919,42.97876602564103,GM,True,clique 1
819918,42.99879807692308,GM,True,clique 1
829917,43.098958333333336,GM,True,clique 1
839916,43.01883012820513,GM,True,clique 1
849915,43.14903846153846,GM,True,clique 1
859914,43.15905448717949,GM,True,clique 1
869913,43.03886217948718,GM,True,clique 1
879912,43.13902243589744,GM,True,clique 1
889911,43.098958333333336,GM,True,clique 1
899910,43.14903846153846,GM,True,clique 1
909909,43.15905448717949,GM,True,clique 1
919908,43.11899038461539,GM,True,clique 1
929907,43.18910256410256,GM,True,clique 1
939906,43.18910256410256,GM,True,clique 1
949905,43.11899038461539,GM,True,clique 1
959904,43.26923076923077,GM,True,clique 1
969903,43.249198717948715,GM,True,clique 1
979902,43.259214743589745,GM,True,clique 1
989901,43.10897435897436,GM,True,clique 1
999900,43.20913461538461,GM,True,clique 1
1009899,43.16907051282051,GM,True,clique 1
1019898,43.26923076923077,GM,True,clique 1
1029897,43.15905448717949,GM,True,clique 1
1039896,43.11899038461539,GM,True,clique 1
1049895,43.3193108974359,GM,True,clique 1
1059894,43.14903846153846,GM,True,clique 1
1069893,43.23918269230769,GM,True,clique 1
1079892,43.20913461538461,GM,True,clique 1
1089891,43.28926282051282,GM,True,clique 1
1099890,43.259214743589745,GM,True,clique 1
1109889,43.15905448717949,GM,True,clique 1
1119888,43.17908653846154,GM,True,clique 1
1129887,43.21915064102564,GM,True,clique 1
1139886,43.229166666666664,GM,True,clique 1
1149885,43.29927884615385,GM,True,clique 1
1159884,43.28926282051282,GM,True,clique 1
1169883,43.229166666666664,GM,True,clique 1
1179882,43.18910256410256,GM,True,clique 1
1189881,43.21915064102564,GM,True,clique 1
1199880,43.23918269230769,GM,True,clique 1
1209879,43.23918269230769,GM,True,clique 1
1219878,43.16907051282051,GM,True,clique 1
1229877,43.19911858974359,GM,True,clique 1
1239876,43.23918269230769,GM,True,clique 1
1249875,43.15905448717949,GM,True,clique 1
1259874,43.19911858974359,GM,True,clique 1
1269873,43.21915064102564,GM,True,clique 1
1279872,43.259214743589745,GM,True,clique 1
1289871,43.259214743589745,GM,True,clique 1
1299870,43.26923076923077,GM,True,clique 1
1309869,43.249198717948715,GM,True,clique 1
1319868,43.26923076923077,GM,True,clique 1
1329867,43.249198717948715,GM,True,clique 1
1339866,43.249198717948715,GM,True,clique 1
1349865,43.21915064102564,GM,True,clique 1
1359864,43.21915064102564,GM,True,clique 1
1369863,43.249198717948715,GM,True,clique 1
1379862,43.23918269230769,GM,True,clique 1
1389861,43.21915064102564,GM,True,clique 1
1399860,43.249198717948715,GM,True,clique 1
1409859,43.249198717948715,GM,True,clique 1
1419858,43.249198717948715,GM,True,clique 1
1429857,43.21915064102564,GM,True,clique 1
1439856,43.19911858974359,GM,True,clique 1
1449855,43.21915064102564,GM,True,clique 1
1459854,43.21915064102564,GM,True,clique 1
1469853,43.23918269230769,GM,True,clique 1
1479852,43.259214743589745,GM,True,clique 1
1489851,43.20913461538461,GM,True,clique 1
0,12.620192307692308,GM,True,clique 2
9999,20.33253205128205,GM,True,clique 2
19998,20.72315705128205,GM,True,clique 2
29997,26.702724358974358,GM,True,clique 2
39996,29.787660256410255,GM,True,clique 2
49995,33.673878205128204,GM,True,clique 2
59994,36.588541666666664,GM,True,clique 2
69993,38.87219551282051,GM,True,clique 2
79992,39.29286858974359,GM,True,clique 2
89991,39.93389423076923,GM,True,clique 2
99990,40.104166666666664,GM,True,clique 2
109989,41.15584935897436,GM,True,clique 2
119988,41.77684294871795,GM,True,clique 2
129987,42.45793269230769,GM,True,clique 2
139986,41.306089743589745,GM,True,clique 2
149985,43.75,GM,True,clique 2
159984,43.03886217948718,GM,True,clique 2
169983,44.09054487179487,GM,True,clique 2
179982,44.28084935897436,GM,True,clique 2
189981,44.26081730769231,GM,True,clique 2
199980,44.20072115384615,GM,True,clique 2
209979,44.841746794871796,GM,True,clique 2
219978,44.811698717948715,GM,True,clique 2
229977,44.821714743589745,GM,True,clique 2
239976,45.392628205128204,GM,True,clique 2
249975,45.14222756410256,GM,True,clique 2
259974,44.91185897435897,GM,True,clique 2
269973,45.33253205128205,GM,True,clique 2
279972,45.01201923076923,GM,True,clique 2
289971,44.94190705128205,GM,True,clique 2
299970,45.29246794871795,GM,True,clique 2
309969,45.52283653846154,GM,True,clique 2
319968,45.19230769230769,GM,True,clique 2
329967,45.51282051282051,GM,True,clique 2
339966,45.703125,GM,True,clique 2
349965,44.921875,GM,True,clique 2
359964,45.30248397435897,GM,True,clique 2
369963,44.83173076923077,GM,True,clique 2
379962,45.28245192307692,GM,True,clique 2
389961,45.63301282051282,GM,True,clique 2
399960,45.993589743589745,GM,True,clique 2
409959,45.93349358974359,GM,True,clique 2
419958,45.84334935897436,GM,True,clique 2
429957,45.73317307692308,GM,True,clique 2
439956,45.803285256410255,GM,True,clique 2
449955,45.51282051282051,GM,True,clique 2
459954,45.48277243589744,GM,True,clique 2
469953,45.73317307692308,GM,True,clique 2
479952,45.95352564102564,GM,True,clique 2
489951,45.40264423076923,GM,True,clique 2
499950,45.47275641025641,GM,True,clique 2
509949,45.422676282051285,GM,True,clique 2
519948,45.14222756410256,GM,True,clique 2
529947,45.87339743589744,GM,True,clique 2
539946,46.15384615384615,GM,True,clique 2
549945,45.89342948717949,GM,True,clique 2
559944,45.90344551282051,GM,True,clique 2
569943,45.442708333333336,GM,True,clique 2
579942,45.76322115384615,GM,True,clique 2
589941,46.173878205128204,GM,True,clique 2
599940,46.1338141025641,GM,True,clique 2
609939,45.93349358974359,GM,True,clique 2
619938,46.223958333333336,GM,True,clique 2
629937,46.29407051282051,GM,True,clique 2
639936,46.07371794871795,GM,True,clique 2
649935,45.803285256410255,GM,True,clique 2
659934,45.90344551282051,GM,True,clique 2
669933,45.91346153846154,GM,True,clique 2
679932,46.28405448717949,GM,True,clique 2
689931,46.30408653846154,GM,True,clique 2
699930,46.15384615384615,GM,True,clique 2
709929,46.04366987179487,GM,True,clique 2
719928,46.16386217948718,GM,True,clique 2
729927,45.01201923076923,GM,True,clique 2
739926,46.564503205128204,GM,True,clique 2
749925,46.21394230769231,GM,True,clique 2
759924,46.31410256410256,GM,True,clique 2
769923,45.75320512820513,GM,True,clique 2
779922,46.193910256410255,GM,True,clique 2
789921,45.82331730769231,GM,True,clique 2
799920,46.614583333333336,GM,True,clique 2
809919,46.71474358974359,GM,True,clique 2
819918,46.75480769230769,GM,True,clique 2
829917,46.70472756410256,GM,True,clique 2
839916,46.78485576923077,GM,True,clique 2
849915,46.89503205128205,GM,True,clique 2
859914,46.744791666666664,GM,True,clique 2
869913,46.81490384615385,GM,True,clique 2
879912,46.82491987179487,GM,True,clique 2
889911,46.744791666666664,GM,True,clique 2
899910,46.764823717948715,GM,True,clique 2
909909,46.72475961538461,GM,True,clique 2
919908,46.75480769230769,GM,True,clique 2
929907,46.82491987179487,GM,True,clique 2
939906,46.69471153846154,GM,True,clique 2
949905,46.85496794871795,GM,True,clique 2
959904,46.75480769230769,GM,True,clique 2
969903,46.84495192307692,GM,True,clique 2
979902,46.80488782051282,GM,True,clique 2
989901,46.764823717948715,GM,True,clique 2
999900,46.78485576923077,GM,True,clique 2
1009899,46.774839743589745,GM,True,clique 2
1019898,46.71474358974359,GM,True,clique 2
1029897,46.78485576923077,GM,True,clique 2
1039896,46.81490384615385,GM,True,clique 2
1049895,46.84495192307692,GM,True,clique 2
1059894,46.85496794871795,GM,True,clique 2
1069893,46.81490384615385,GM,True,clique 2
1079892,46.88501602564103,GM,True,clique 2
1089891,46.794871794871796,GM,True,clique 2
1099890,46.85496794871795,GM,True,clique 2
1109889,46.794871794871796,GM,True,clique 2
1119888,46.82491987179487,GM,True,clique 2
1129887,46.72475961538461,GM,True,clique 2
1139886,46.794871794871796,GM,True,clique 2
1149885,46.75480769230769,GM,True,clique 2
1159884,46.774839743589745,GM,True,clique 2
1169883,46.764823717948715,GM,True,clique 2
1179882,46.75480769230769,GM,True,clique 2
1189881,46.78485576923077,GM,True,clique 2
1199880,46.80488782051282,GM,True,clique 2
1209879,46.80488782051282,GM,True,clique 2
1219878,46.80488782051282,GM,True,clique 2
1229877,46.81490384615385,GM,True,clique 2
1239876,46.80488782051282,GM,True,clique 2
1249875,46.78485576923077,GM,True,clique 2
1259874,46.80488782051282,GM,True,clique 2
1269873,46.794871794871796,GM,True,clique 2
1279872,46.80488782051282,GM,True,clique 2
1289871,46.80488782051282,GM,True,clique 2
1299870,46.78485576923077,GM,True,clique 2
1309869,46.794871794871796,GM,True,clique 2
1319868,46.80488782051282,GM,True,clique 2
1329867,46.78485576923077,GM,True,clique 2
1339866,46.794871794871796,GM,True,clique 2
1349865,46.774839743589745,GM,True,clique 2
1359864,46.80488782051282,GM,True,clique 2
1369863,46.794871794871796,GM,True,clique 2
1379862,46.794871794871796,GM,True,clique 2
1389861,46.764823717948715,GM,True,clique 2
1399860,46.774839743589745,GM,True,clique 2
1409859,46.78485576923077,GM,True,clique 2
1419858,46.80488782051282,GM,True,clique 2
1429857,46.794871794871796,GM,True,clique 2
1439856,46.794871794871796,GM,True,clique 2
1449855,46.794871794871796,GM,True,clique 2
1459854,46.80488782051282,GM,True,clique 2
1469853,46.78485576923077,GM,True,clique 2
1479852,46.80488782051282,GM,True,clique 2
1489851,46.80488782051282,GM,True,clique 2
0,10.076121794871796,GM,False,global
9999,10.01602564102564,GM,False,global
19998,10.01602564102564,GM,False,global
29997,10.01602564102564,GM,False,global
39996,10.01602564102564,GM,False,global
49995,10.01602564102564,GM,False,global
59994,10.01602564102564,GM,False,global
69993,10.01602564102564,GM,False,global
79992,10.01602564102564,GM,False,global
89991,10.01602564102564,GM,False,global
99990,10.576923076923077,GM,False,global
109989,17.628205128205128,GM,False,global
119988,10.29647435897436,GM,False,global
129987,14.172676282051283,GM,False,global
139986,13.731971153846153,GM,False,global
149985,10.556891025641026,GM,False,global
159984,13.28125,GM,False,global
169983,10.346554487179487,GM,False,global
179982,12.179487179487179,GM,False,global
189981,10.01602564102564,GM,False,global
199980,10.056089743589743,GM,False,global
209979,10.106169871794872,GM,False,global
219978,10.056089743589743,GM,False,global
229977,10.076121794871796,GM,False,global
239976,12.289663461538462,GM,False,global
249975,10.526842948717949,GM,False,global
259974,12.570112179487179,GM,False,global
269973,10.01602564102564,GM,False,global
279972,10.236378205128204,GM,False,global
289971,10.146233974358974,GM,False,global
299970,10.166266025641026,GM,False,global
309969,10.026041666666666,GM,False,global
319968,10.026041666666666,GM,False,global
329967,10.046073717948717,GM,False,global
339966,10.076121794871796,GM,False,global
349965,10.376602564102564,GM,False,global
359964,10.036057692307692,GM,False,global
369963,10.036057692307692,GM,False,global
379962,10.026041666666666,GM,False,global
389961,10.076121794871796,GM,False,global
399960,10.40665064102564,GM,False,global
409959,10.116185897435898,GM,False,global
419958,13.401442307692308,GM,False,global
429957,10.536858974358974,GM,False,global
439956,10.126201923076923,GM,False,global
449955,11.308092948717949,GM,False,global
459954,10.466746794871796,GM,False,global
469953,16.286057692307693,GM,False,global
479952,11.959134615384615,GM,False,global
489951,11.137820512820513,GM,False,global
499950,10.01602564102564,GM,False,global
509949,10.026041666666666,GM,False,global
519948,10.026041666666666,GM,False,global
529947,10.026041666666666,GM,False,global
539946,10.176282051282051,GM,False,global
549945,10.216346153846153,GM,False,global
559944,10.286458333333334,GM,False,global
569943,10.717147435897436,GM,False,global
579942,10.056089743589743,GM,False,global
589941,10.556891025641026,GM,False,global
599940,10.116185897435898,GM,False,global
609939,10.436698717948717,GM,False,global
619938,10.356570512820513,GM,False,global
629937,10.046073717948717,GM,False,global
639936,10.256410256410257,GM,False,global
649935,10.06610576923077,GM,False,global
659934,10.086137820512821,GM,False,global
669933,10.116185897435898,GM,False,global
679932,10.036057692307692,GM,False,global
689931,10.106169871794872,GM,False,global
699930,10.346554487179487,GM,False,global
709929,10.116185897435898,GM,False,global
719928,10.046073717948717,GM,False,global
729927,10.176282051282051,GM,False,global
739926,10.346554487179487,GM,False,global
749925,10.236378205128204,GM,False,global
759924,10.166266025641026,GM,False,global
769923,10.06610576923077,GM,False,global
779922,10.466746794871796,GM,False,global
789921,10.70713141025641,GM,False,global
799920,10.677083333333334,GM,False,global
809919,10.787259615384615,GM,False,global
819918,11.02764423076923,GM,False,global
829917,10.737179487179487,GM,False,global
839916,10.987580128205128,GM,False,global
849915,10.877403846153847,GM,False,global
859914,10.977564102564102,GM,False,global
869913,11.127804487179487,GM,False,global
879912,10.987580128205128,GM,False,global
889911,11.137820512820513,GM,False,global
899910,11.067708333333334,GM,False,global
909909,11.087740384615385,GM,False,global
919908,11.23798076923077,GM,False,global
929907,11.217948717948717,GM,False,global
939906,11.087740384615385,GM,False,global
949905,11.648637820512821,GM,False,global
959904,11.227964743589743,GM,False,global
969903,11.298076923076923,GM,False,global
979902,11.217948717948717,GM,False,global
989901,11.438301282051283,GM,False,global
999900,11.448317307692308,GM,False,global
1009899,11.428285256410257,GM,False,global
1019898,11.548477564102564,GM,False,global
1029897,11.568509615384615,GM,False,global
1039896,11.688701923076923,GM,False,global
1049895,11.678685897435898,GM,False,global
1059894,11.798878205128204,GM,False,global
1069893,11.818910256410257,GM,False,global
1079892,11.738782051282051,GM,False,global
1089891,11.96915064102564,GM,False,global
1099890,11.939102564102564,GM,False,global
1109889,11.668669871794872,GM,False,global
1119888,11.828926282051283,GM,False,global
1129887,11.899038461538462,GM,False,global
1139886,11.889022435897436,GM,False,global
1149885,11.828926282051283,GM,False,global
1159884,11.62860576923077,GM,False,global
1169883,11.658653846153847,GM,False,global
1179882,11.929086538461538,GM,False,global
1189881,11.889022435897436,GM,False,global
1199880,11.87900641025641,GM,False,global
1209879,11.868990384615385,GM,False,global
1219878,11.899038461538462,GM,False,global
1229877,11.889022435897436,GM,False,global
1239876,11.889022435897436,GM,False,global
1249875,11.909054487179487,GM,False,global
1259874,11.919070512820513,GM,False,global
1269873,11.919070512820513,GM,False,global
1279872,11.919070512820513,GM,False,global
1289871,11.939102564102564,GM,False,global
1299870,11.939102564102564,GM,False,global
1309869,11.94911858974359,GM,False,global
1319868,11.94911858974359,GM,False,global
1329867,11.939102564102564,GM,False,global
1339866,11.939102564102564,GM,False,global
1349865,11.929086538461538,GM,False,global
1359864,11.929086538461538,GM,False,global
1369863,11.929086538461538,GM,False,global
1379862,11.939102564102564,GM,False,global
1389861,11.939102564102564,GM,False,global
1399860,11.96915064102564,GM,False,global
1409859,11.96915064102564,GM,False,global
1419858,11.979166666666666,GM,False,global
1429857,11.979166666666666,GM,False,global
1439856,11.96915064102564,GM,False,global
1449855,11.96915064102564,GM,False,global
1459854,11.979166666666666,GM,False,global
1469853,11.979166666666666,GM,False,global
1479852,11.96915064102564,GM,False,global
1489851,11.999198717948717,GM,False,global
0,18.739983974358974,GM,False,clique 1
9999,23.467548076923077,GM,False,clique 1
19998,29.196714743589745,GM,False,clique 1
29997,31.830929487179485,GM,False,clique 1
39996,27.293669871794872,GM,False,clique 1
49995,37.419871794871796,GM,False,clique 1
59994,41.877003205128204,GM,False,clique 1
69993,41.56650641025641,GM,False,clique 1
79992,47.10536858974359,GM,False,clique 1
89991,54.69751602564103,GM,False,clique 1
99990,56.87099358974359,GM,False,clique 1
109989,59.32491987179487,GM,False,clique 1
119988,60.827323717948715,GM,False,clique 1
129987,65.86538461538461,GM,False,clique 1
139986,67.6582532051282,GM,False,clique 1
149985,68.01883012820512,GM,False,clique 1
159984,69.8417467948718,GM,False,clique 1
169983,69.13060897435898,GM,False,clique 1
179982,73.03685897435898,GM,False,clique 1
189981,73.98838141025641,GM,False,clique 1
199980,75.41065705128206,GM,False,clique 1
209979,74.36899038461539,GM,False,clique 1
219978,75.02003205128206,GM,False,clique 1
229977,74.92988782051282,GM,False,clique 1
239976,75.22035256410257,GM,False,clique 1
249975,74.32892628205128,GM,False,clique 1
259974,76.02163461538461,GM,False,clique 1
269973,77.64423076923077,GM,False,clique 1
279972,76.73277243589743,GM,False,clique 1
289971,76.2920673076923,GM,False,clique 1
299970,75.96153846153847,GM,False,clique 1
309969,76.47235576923077,GM,False,clique 1
319968,76.41225961538461,GM,False,clique 1
329967,77.36378205128206,GM,False,clique 1
339966,77.53405448717949,GM,False,clique 1
349965,78.02483974358974,GM,False,clique 1
359964,77.23357371794872,GM,False,clique 1
369963,76.9130608974359,GM,False,clique 1
379962,77.4639423076923,GM,False,clique 1
389961,75.18028846153847,GM,False,clique 1
399960,76.2119391025641,GM,False,clique 1
409959,77.51402243589743,GM,False,clique 1
419958,79.10657051282051,GM,False,clique 1
429957,77.60416666666667,GM,False,clique 1
439956,79.0264423076923,GM,False,clique 1
449955,79.19671474358974,GM,False,clique 1
459954,78.30528846153847,GM,False,clique 1
469953,79.43709935897436,GM,False,clique 1
479952,79.81770833333333,GM,False,clique 1
489951,79.44711538461539,GM,False,clique 1
499950,77.98477564102564,GM,False,clique 1
509949,79.19671474358974,GM,False,clique 1
519948,78.07491987179488,GM,False,clique 1
529947,78.80608974358974,GM,False,clique 1
539946,79.11658653846153,GM,False,clique 1
549945,78.36538461538461,GM,False,clique 1
559944,78.93629807692308,GM,False,clique 1
569943,78.54567307692308,GM,False,clique 1
579942,79.47716346153847,GM,False,clique 1
589941,80.31850961538461,GM,False,clique 1
599940,79.38701923076923,GM,False,clique 1
609939,79.26682692307692,GM,False,clique 1
619938,78.81610576923077,GM,False,clique 1
629937,78.3954326923077,GM,False,clique 1
639936,78.66586538461539,GM,False,clique 1
649935,78.37540064102564,GM,False,clique 1
659934,79.35697115384616,GM,False,clique 1
669933,79.77764423076923,GM,False,clique 1
679932,78.99639423076923,GM,False,clique 1
689931,79.93790064102564,GM,False,clique 1
699930,79.78766025641026,GM,False,clique 1
709929,79.42708333333333,GM,False,clique 1
719928,81.31009615384616,GM,False,clique 1
729927,80.8994391025641,GM,False,clique 1
739926,79.44711538461539,GM,False,clique 1
749925,80.10817307692308,GM,False,clique 1
759924,80.09815705128206,GM,False,clique 1
769923,80.8994391025641,GM,False,clique 1
779922,80.88942307692308,GM,False,clique 1
789921,79.44711538461539,GM,False,clique 1
799920,82.52203525641026,GM,False,clique 1
809919,82.67227564102564,GM,False,clique 1
819918,82.71233974358974,GM,False,clique 1
829917,82.95272435897436,GM,False,clique 1
839916,82.98277243589743,GM,False,clique 1
849915,83.07291666666667,GM,False,clique 1
859914,83.203125,GM,False,clique 1
869913,83.06290064102564,GM,False,clique 1
879912,83.31330128205128,GM,False,clique 1
889911,83.11298076923077,GM,False,clique 1
899910,83.18309294871794,GM,False,clique 1
909909,83.33333333333333,GM,False,clique 1
919908,83.22315705128206,GM,False,clique 1
929907,83.36338141025641,GM,False,clique 1
939906,83.25320512820512,GM,False,clique 1
949905,83.40344551282051,GM,False,clique 1
959904,83.40344551282051,GM,False,clique 1
969903,83.58373397435898,GM,False,clique 1
979902,83.4735576923077,GM,False,clique 1
989901,83.39342948717949,GM,False,clique 1
999900,83.44350961538461,GM,False,clique 1
1009899,83.38341346153847,GM,False,clique 1
1019898,83.46354166666667,GM,False,clique 1
1029897,83.45352564102564,GM,False,clique 1
1039896,83.50360576923077,GM,False,clique 1
1049895,83.44350961538461,GM,False,clique 1
1059894,83.36338141025641,GM,False,clique 1
1069893,83.5136217948718,GM,False,clique 1
1079892,83.37339743589743,GM,False,clique 1
1089891,83.33333333333333,GM,False,clique 1
1099890,83.22315705128206,GM,False,clique 1
1109889,83.5136217948718,GM,False,clique 1
1119888,83.3233173076923,GM,False,clique 1
1129887,83.35336538461539,GM,False,clique 1
1139886,83.39342948717949,GM,False,clique 1
1149885,83.50360576923077,GM,False,clique 1
1159884,83.4735576923077,GM,False,clique 1
1169883,83.43349358974359,GM,False,clique 1
1179882,83.36338141025641,GM,False,clique 1
1189881,83.38341346153847,GM,False,clique 1
1199880,83.35336538461539,GM,False,clique 1
1209879,83.39342948717949,GM,False,clique 1
1219878,83.44350961538461,GM,False,clique 1
1229877,83.37339743589743,GM,False,clique 1
1239876,83.44350961538461,GM,False,clique 1
1249875,83.49358974358974,GM,False,clique 1
1259874,83.53365384615384,GM,False,clique 1
1269873,83.54366987179488,GM,False,clique 1
1279872,83.49358974358974,GM,False,clique 1
1289871,83.53365384615384,GM,False,clique 1
1299870,83.4735576923077,GM,False,clique 1
1309869,83.48357371794872,GM,False,clique 1
1319868,83.52363782051282,GM,False,clique 1
1329867,83.5536858974359,GM,False,clique 1
1339866,83.52363782051282,GM,False,clique 1
1349865,83.49358974358974,GM,False,clique 1
1359864,83.56370192307692,GM,False,clique 1
1369863,83.5536858974359,GM,False,clique 1
1379862,83.58373397435898,GM,False,clique 1
1389861,83.52363782051282,GM,False,clique 1
1399860,83.54366987179488,GM,False,clique 1
1409859,83.5536858974359,GM,False,clique 1
1419858,83.5136217948718,GM,False,clique 1
1429857,83.5136217948718,GM,False,clique 1
1439856,83.53365384615384,GM,False,clique 1
1449855,83.52363782051282,GM,False,clique 1
1459854,83.49358974358974,GM,False,clique 1
1469853,83.5136217948718,GM,False,clique 1
1479852,83.52363782051282,GM,False,clique 1
1489851,83.53365384615384,GM,False,clique 1
0,10.01602564102564,GM,False,clique 2
9999,13.401442307692308,GM,False,clique 2
19998,17.89863782051282,GM,False,clique 2
29997,24.168669871794872,GM,False,clique 2
39996,31.03966346153846,GM,False,clique 2
49995,33.01282051282051,GM,False,clique 2
59994,36.65865384615385,GM,False,clique 2
69993,42.71834935897436,GM,False,clique 2
79992,45.25240384615385,GM,False,clique 2
89991,48.747996794871796,GM,False,clique 2
99990,52.213541666666664,GM,False,clique 2
109989,58.79407051282051,GM,False,clique 2
119988,61.017628205128204,GM,False,clique 2
129987,60.13621794871795,GM,False,clique 2
139986,63.7119391025641,GM,False,clique 2
149985,64.8036858974359,GM,False,clique 2
159984,68.07892628205128,GM,False,clique 2
169983,70.60296474358974,GM,False,clique 2
179982,69.94190705128206,GM,False,clique 2
189981,70.34254807692308,GM,False,clique 2
199980,72.32572115384616,GM,False,clique 2
209979,72.88661858974359,GM,False,clique 2
219978,74.6494391025641,GM,False,clique 2
229977,73.46754807692308,GM,False,clique 2
239976,75.01001602564102,GM,False,clique 2
249975,75.20032051282051,GM,False,clique 2
259974,73.66786858974359,GM,False,clique 2
269973,75.18028846153847,GM,False,clique 2
279972,75.05008012820512,GM,False,clique 2
289971,74.93990384615384,GM,False,clique 2
299970,75.76121794871794,GM,False,clique 2
309969,75.98157051282051,GM,False,clique 2
319968,75.69110576923077,GM,False,clique 2
329967,76.6025641025641,GM,False,clique 2
339966,72.84655448717949,GM,False,clique 2
349965,76.20192307692308,GM,False,clique 2
359964,76.32211538461539,GM,False,clique 2
369963,76.51241987179488,GM,False,clique 2
379962,75.87139423076923,GM,False,clique 2
389961,77.18349358974359,GM,False,clique 2
399960,77.04326923076923,GM,False,clique 2
409959,76.04166666666667,GM,False,clique 2
419958,75.9014423076923,GM,False,clique 2
429957,75.23036858974359,GM,False,clique 2
439956,76.4423076923077,GM,False,clique 2
449955,77.00320512820512,GM,False,clique 2
459954,79.14663461538461,GM,False,clique 2
469953,75.2704326923077,GM,False,clique 2
479952,76.37219551282051,GM,False,clique 2
489951,77.84455128205128,GM,False,clique 2
